,locus_tag,name,strand,tss,sigma_factor,box_10_left,box_10_right,box_35_left,box_35_right,left,right
730,ECK120009661,ptsHI-crr,1.0,2533501.0,Sigma70,2533487.0,2533492.0,2533464.0,2533469.0,2533501.0,2536380.0
731,ECK120009662,ptsHI-crr,1.0,2533498.0,Sigma32,,,,,2533498.0,2536380.0
732,ECK120009663,ptsHI-crr,1.0,2533507.0,,,,,,2533507.0,2536380.0
733,ECK120009664,ptsHI-crr,1.0,2533601.0,Sigma70,2533590.0,2533595.0,2533568.0,2533573.0,2533601.0,2536380.0
734,ECK120009665,ptsHI-crr,1.0,2533608.0,,,,,,2533608.0,2536380.0
735,ECK120009666,pyrLBI,-1.0,4472553.0,,4472559.0,4472564.0,4472581.0,4472586.0,4472426.0,4472553.0
736,ECK120009667,pyrLBI,-1.0,4472745.0,,4472752.0,4472757.0,,,4472426.0,4472745.0
737,ECK120009668,rcsA,1.0,2023836.0,Sigma70,2023825.0,2023830.0,2023801.0,2023806.0,2023836.0,2024591.0
738,ECK120009669,rpoN-hpf-ptsN-yhbJ-npr,1.0,3344662.0,Sigma70,3344653.0,3344658.0,3344632.0,3344637.0,3344662.0,3348289.0
739,ECK120009670,glmUS,-1.0,3915326.0,Sigma70,3915330.0,3915335.0,3915357.0,3915362.0,3911810.0,3915326.0
740,ECK120009671,aspV,1.0,236913.0,Sigma70,236897.0,236902.0,236874.0,236879.0,236913.0,237067.0
741,ECK120009672,thrW,1.0,262841.0,Sigma70,262825.0,262830.0,262802.0,262807.0,262841.0,262946.0
742,ECK120009673,argU,1.0,564703.0,Sigma70,564686.0,564691.0,564664.0,564669.0,564703.0,564799.0
743,ECK120009674,lysT-valT-lysW,1.0,780514.0,Sigma70,780501.0,780506.0,780476.0,780481.0,780514.0,780918.0
744,ECK120009675,valVW,1.0,1746415.0,Sigma70,1746403.0,1746408.0,1746380.0,1746385.0,1746415.0,1746592.0
745,ECK120009676,proL,1.0,2286207.0,Sigma70,2286194.0,2286199.0,2286169.0,2286174.0,2286207.0,2286331.0
746,ECK120009677,valUXY-lysV,1.0,2520924.0,Sigma70,2520908.0,2520913.0,2520886.0,2520891.0,2520924.0,2521519.0
747,ECK120009678,metZWV,1.0,2947382.0,Sigma70,2947368.0,2947373.0,2947346.0,2947351.0,2947382.0,2947756.0
748,ECK120009679,asnT,1.0,2044541.0,Sigma70,2044528.0,2044533.0,2044502.0,2044507.0,2044541.0,2044750.0
749,ECK120009680,asnU,1.0,2059845.0,Sigma70,2059829.0,2059834.0,2059807.0,2059812.0,2059845.0,2059966.0
750,ECK120009681,asnV,1.0,2062252.0,Sigma70,2062236.0,2062241.0,2062213.0,2062218.0,2062252.0,2062335.0
751,ECK120009682,argW,1.0,2466308.0,Sigma70,2466292.0,2466297.0,2466269.0,2466274.0,2466308.0,2466383.0
752,ECK120009683,pheV,1.0,3110365.0,Sigma70,3110352.0,3110357.0,3110327.0,3110332.0,3110365.0,3110477.0
753,ECK120009684,ileX,1.0,3215597.0,Sigma70,3215582.0,3215587.0,3215558.0,3215563.0,3215597.0,3215716.0
754,ECK120009685,argX-hisR-leuT-proM,1.0,3982364.0,Sigma70,3982348.0,3982353.0,3982325.0,3982330.0,3982364.0,3982841.0
755,ECK120009686,thrU-tyrU-glyT-thrT-tufB,1.0,4175381.0,Sigma70,4175368.0,4175373.0,4175345.0,4175350.0,4175381.0,4177185.0
756,ECK120009687,glyVXY,1.0,4392313.0,Sigma70,4392297.0,4392302.0,4392275.0,4392280.0,4392313.0,4392658.0
757,ECK120009688,leuX,1.0,4496386.0,Sigma70,4496370.0,4496375.0,4496348.0,4496353.0,4496386.0,4496529.0
758,ECK120009689,metT-leuW-glnUW-metU-glnVX,-1.0,697163.0,Sigma70,697174.0,697179.0,697197.0,697202.0,696392.0,697163.0
759,ECK120009690,serW,-1.0,926006.0,Sigma70,926015.0,926020.0,926038.0,926043.0,925843.0,926006.0
760,ECK120009691,serT,-1.0,1031719.0,Sigma70,1031725.0,1031730.0,,,1031551.0,1031719.0
761,ECK120009692,serX,-1.0,1097676.0,Sigma70,1097687.0,1097692.0,1097710.0,1097715.0,1096979.0,1097676.0
762,ECK120009693,tyrTV-tpr,-1.0,1287665.0,Sigma70,1287673.0,1287678.0,1287695.0,1287700.0,1287009.0,1287665.0
763,ECK120009694,glyW-cysT-leuZ,-1.0,1992180.0,Sigma70,1992191.0,1992196.0,1992213.0,1992218.0,1991745.0,1992180.0
764,ECK120009695,serU,-1.0,2043562.0,Sigma70,2043573.0,2043578.0,2043594.0,2043599.0,2043468.0,2043562.0
765,ECK120009696,alaWX,-1.0,2518253.0,Sigma70,2518264.0,2518269.0,2518287.0,2518292.0,2518002.0,2518253.0
766,ECK120009697,serV-argVYZQ,-1.0,2818697.0,Sigma70,2818708.0,2818713.0,2818730.0,2818735.0,2817784.0,2818697.0
767,ECK120009698,metY-yhbC-nusA-infB,-1.0,3318297.0,Sigma70,3318305.0,3318310.0,3318328.0,3318333.0,3313185.0,3318297.0
768,ECK120009699,leuU,-1.0,3322278.0,Sigma70,3322288.0,3322293.0,3322311.0,3322316.0,3322072.0,3322278.0
769,ECK120009700,proK,-1.0,3708694.0,Sigma70,3708705.0,3708710.0,3708728.0,3708733.0,3708409.0,3708694.0
770,ECK120009701,pheU,-1.0,4362627.0,Sigma70,4362635.0,4362640.0,4362660.0,4362665.0,4362509.0,4362627.0
771,ECK120009702,leuQPV,-1.0,4606432.0,Sigma70,4606443.0,4606448.0,4606465.0,4606470.0,4606079.0,4606432.0
772,ECK120009703,pdhR-aceEF-lpdA,1.0,122034.0,Sigma70,122022.0,122027.0,121999.0,122004.0,122034.0,129394.0
773,ECK120009704,lpdA,1.0,127717.0,Sigma70,127705.0,127710.0,127683.0,127688.0,127717.0,129394.0
774,ECK120009705,sdhCDAB-sucABCD-sdhX,1.0,754958.0,Sigma70,754943.0,754948.0,754920.0,754925.0,754958.0,765150.0
775,ECK120009706,rseABC,-1.0,2709632.0,Sigma24,2709639.0,2709643.0,2709660.0,2709665.0,2707322.0,2709632.0
776,ECK120009707,pykF,1.0,1755467.0,Sigma70,1755456.0,1755461.0,1755432.0,1755437.0,1755467.0,1757110.0
777,ECK120009708,uxuAB,1.0,4551518.0,Sigma70,4551506.0,4551511.0,4551485.0,4551490.0,4551518.0,4554361.0
778,ECK120009709,aldA,1.0,1488190.0,Sigma70,1488180.0,1488185.0,1488156.0,1488161.0,1488190.0,1489671.0
779,ECK120009710,putP,1.0,1079168.0,Sigma70,1079151.0,1079156.0,1079130.0,1079135.0,1079168.0,1080838.0
780,ECK120009711,putP,1.0,1079179.0,,,,,,1079179.0,1080838.0
781,ECK120009712,putP,1.0,1079185.0,,,,,,1079185.0,1080838.0
782,ECK120009713,putP,1.0,1079210.0,Sigma70,1079199.0,1079204.0,1079176.0,1079181.0,1079210.0,1080838.0
783,ECK120009714,putP,1.0,1079291.0,,,,,,1079291.0,1080838.0
784,ECK120009715,caiF,1.0,34218.0,Sigma70,34206.0,34211.0,34179.0,34184.0,34218.0,34695.0
785,ECK120009716,fixABCX,1.0,42325.0,Sigma70,42313.0,42318.0,42290.0,42295.0,42325.0,45750.0
786,ECK120009717,ompR-envZ,-1.0,3536707.0,Sigma70,3536714.0,3536719.0,3536741.0,3536746.0,3534473.0,3536707.0
787,ECK120009718,ompR-envZ,-1.0,3536639.0,Sigma70,3536642.0,3536647.0,3536666.0,3536671.0,3534473.0,3536639.0
788,ECK120009719,ompR-envZ,-1.0,3536755.0,Sigma70,3536762.0,3536767.0,3536784.0,3536789.0,3534473.0,3536755.0
789,ECK120009720,lldPRD,1.0,3777289.0,Sigma70,3777277.0,3777282.0,3777255.0,3777260.0,3777289.0,3781017.0
790,ECK120009722,fimE,1.0,4541871.0,Sigma70,4541860.0,4541865.0,4541837.0,4541842.0,4541871.0,4542902.0
791,ECK120009723,tolB-pal-ybgF,1.0,,,,,,,777740.0,780389.0
792,ECK120009724,rpoH,-1.0,3600813.0,Sigma54,3600823.0,3600827.0,3600834.0,3600839.0,3599887.0,3600813.0
793,ECK120009725,msrA,-1.0,4442261.0,,,,,,4441538.0,4442261.0
794,ECK120009726,ampC,-1.0,4379003.0,Sigma70,4379011.0,4379016.0,4379033.0,4379038.0,4377783.0,4379003.0
795,ECK120009727,eda,-1.0,1933109.0,,,,,,1932085.0,1933109.0
796,ECK120009728,eda,-1.0,1932799.0,,,,,,1932085.0,1932799.0
797,ECK120009729,smtA-mukFEB,1.0,973404.0,Sigma70,973392.0,973397.0,973370.0,973375.0,973404.0,980786.0
798,ECK120009730,mobAB,-1.0,4042030.0,,,,,,4040906.0,4042030.0
799,ECK120009731,mobAB,-1.0,4042121.0,,,,,,4040906.0,4042121.0
800,ECK120009732,eda,-1.0,1932784.0,,,,,,1932085.0,1932784.0
801,ECK120009733,rpoE-rseABC,-1.0,2710186.0,,,,,,2707322.0,2710186.0
802,ECK120009734,trpCBA,-1.0,1319944.0,Sigma70,1319953.0,1319958.0,1319974.0,1319979.0,1316416.0,1319944.0
803,ECK120009735,xapAB,-1.0,2524910.0,Sigma70,2524916.0,2524921.0,2524941.0,2524946.0,2522698.0,2524910.0
804,ECK120009736,tauABCD,1.0,385205.0,,,,,,385205.0,388646.0
805,ECK120009737,ychQA-kdsA,1.0,1266899.0,Sigma70,1266883.0,1266888.0,1266860.0,1266865.0,1266899.0,1269067.0
806,ECK120009738,kdsA,1.0,1267854.0,Sigma70,1267844.0,1267849.0,1267819.0,1267824.0,1267854.0,1269067.0
807,ECK120009739,metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp,-1.0,3318375.0,Sigma70,3318382.0,3318387.0,3318406.0,3318411.0,3308999.0,3318375.0
808,ECK120009740,metY,-1.0,3318297.0,Sigma70,3318305.0,3318310.0,3318328.0,3318333.0,3318031.0,3318297.0
809,ECK120009741,arcA,-1.0,4640508.0,Sigma70,4640516.0,4640521.0,4640537.0,4640542.0,4639539.0,4640508.0
810,ECK120009742,arcA,-1.0,4640512.0,Sigma70,4640516.0,4640521.0,4640537.0,4640542.0,4639539.0,4640512.0
811,ECK120009743,arcA,-1.0,4640535.0,Sigma70,4640536.0,4640541.0,4640563.0,4640568.0,4639539.0,4640535.0
812,ECK120009744,arcA,-1.0,4640599.0,Sigma70,4640603.0,4640608.0,4640629.0,4640634.0,4639539.0,4640599.0
813,ECK120009745,arcA,-1.0,4640688.0,Sigma70,4640696.0,4640701.0,4640719.0,4640724.0,4639539.0,4640688.0
814,ECK120009746,arcA,-1.0,4640801.0,Sigma70,4640806.0,4640811.0,4640832.0,4640837.0,4639539.0,4640801.0
815,ECK120009747,arcA,-1.0,4640681.0,Sigma70,4640687.0,4640692.0,4640712.0,4640717.0,4639539.0,4640681.0
816,ECK120009748,putA,-1.0,1078925.0,Sigma70,1078930.0,1078935.0,1078953.0,1078958.0,1074920.0,1078925.0
818,ECK120009750,cydAB,1.0,771284.0,Sigma70,771274.0,771279.0,771251.0,771256.0,771284.0,774181.0
819,ECK120009751,cutA,-1.0,4365392.0,Sigma70,4365398.0,4365403.0,4365422.0,4365427.0,4365018.0,4365392.0
820,ECK120009752,cmk-rpsA,1.0,961165.0,Sigma70,961151.0,961156.0,961127.0,961132.0,961165.0,963716.0
821,ECK120009753,ybgA-phr,1.0,738980.0,Sigma38,738962.0,738972.0,738942.0,738947.0,738980.0,740925.0
822,ECK120009754,napFDAGHBC-ccmABCDEFGH,-1.0,2303577.0,Sigma70,2303582.0,2303587.0,2303606.0,2303611.0,2291358.0,2303577.0
823,ECK120009755,phr,1.0,739421.0,,,,,,739421.0,740925.0
824,ECK120009756,plaR,-1.0,3742618.0,Sigma70,3742620.0,3742625.0,3742643.0,3742648.0,3741684.0,3742618.0
825,ECK120009757,gadBC,-1.0,1572072.0,Sigma70,1572080.0,1572085.0,1572103.0,1572108.0,1568904.0,1572072.0
826,ECK120009758,paaZ,-1.0,1453670.0,,1453681.0,1453686.0,,,1451597.0,1453670.0
827,ECK120009759,glpEGR,-1.0,3561849.0,,,,,,3559754.0,3561849.0
828,ECK120009760,glpGR,-1.0,3561480.0,,,,,,3559754.0,3561480.0
829,ECK120009761,glpR,-1.0,3560891.0,,,,,,3559754.0,3560891.0
830,ECK120009762,glpR,-1.0,3560756.0,,,,,,3559754.0,3560756.0
831,ECK120009763,cmr,1.0,883649.0,,,,,,883649.0,884938.0
832,ECK120009764,hydN-hypF,-1.0,2838132.0,Sigma54,2838142.0,2838146.0,2838153.0,2838158.0,2835173.0,2838132.0
833,ECK120009765,acpP-fabF,1.0,1151575.0,Sigma70,,,,,1151575.0,1153180.0
834,ECK120009766,fabDG-acpP,1.0,,,,,,,1149728.0,1151851.0
835,ECK120009767,fabG-acpP,1.0,,,,,,,1150670.0,1151851.0
836,ECK120009768,dadAX,1.0,1237509.0,Sigma70,1237498.0,1237503.0,1237474.0,1237479.0,1237509.0,1239949.0
837,ECK120009769,dadAX,1.0,1237538.0,Sigma70,1237532.0,1237537.0,1237507.0,1237512.0,1237538.0,1239949.0
838,ECK120009770,garPLRK-rnpB,-1.0,3274934.0,Sigma70,3274940.0,3274945.0,3274963.0,3274968.0,3269959.0,3274934.0
839,ECK120009771,rnc-era-recO-pdxJ-acpS,-1.0,2704223.0,Sigma70,2704232.0,2704237.0,2704258.0,2704263.0,2700618.0,2704223.0
840,ECK120009772,pdxJ-acpS,-1.0,2701813.0,,,,,,2700618.0,2701813.0
841,ECK120009773,hupA,1.0,4200176.0,,4200164.0,4200169.0,4200140.0,4200145.0,4200176.0,4200601.0
842,ECK120009774,hupB,1.0,461442.0,,,,,,461442.0,461778.0
843,ECK120009775,hupB,1.0,461395.0,Sigma70,461383.0,461388.0,461360.0,461365.0,461395.0,461778.0
844,ECK120009776,hupB,1.0,461332.0,Sigma70,461319.0,461324.0,461296.0,461301.0,461332.0,461778.0
845,ECK120009777,hupB,1.0,461305.0,,,,,,461305.0,461778.0
846,ECK120009778,paaABCDEFGHIJK,1.0,1453865.0,Sigma70,1453849.0,1453854.0,1453823.0,1453828.0,1453865.0,1463438.0
847,ECK120009779,feaR,-1.0,1447367.0,,,,,,1446378.0,1447367.0
848,ECK120009780,cfa,1.0,1741201.0,Sigma70,1741189.0,1741194.0,1741166.0,1741171.0,1741201.0,1742561.0
849,ECK120009781,cfa,1.0,1741379.0,Sigma38,1741363.0,1741373.0,1741346.0,1741351.0,1741379.0,1742561.0
850,ECK120009782,relA-mazEF,-1.0,2913829.0,Sigma70,2913836.0,2913841.0,2913861.0,2913866.0,2910756.0,2913829.0
851,ECK120009783,mazEFG,-1.0,2911368.0,,,,,,2909894.0,2911368.0
852,ECK120009784,mazEFG,-1.0,2911355.0,,,,,,2909894.0,2911355.0
853,ECK120009785,ilvLXG_1G_2MEDA,1.0,3950218.0,Sigma70,3950206.0,3950211.0,3950183.0,3950188.0,3950218.0,3957123.0
854,ECK120009786,ilvLXG_1G_2MEDA,1.0,3950290.0,Sigma70,3950277.0,3950282.0,3950253.0,3950258.0,3950290.0,3957123.0
855,ECK120009787,ilvEDA,1.0,3952388.0,,,,,,3952388.0,3957123.0
856,ECK120009788,rnpB,-1.0,3270592.0,,,,,,3269962.0,3270592.0
857,ECK120009789,adhE,-1.0,1298309.0,Sigma38,1298317.0,1298327.0,1298342.0,1298347.0,1295446.0,1298309.0
858,ECK120009790,pqiABC,1.0,1011666.0,Sigma70,1011653.0,1011658.0,1011626.0,1011631.0,1011666.0,1015459.0
859,ECK120009791,pqiABC,1.0,1011659.0,Sigma70,1011648.0,1011653.0,1011624.0,1011629.0,1011659.0,1015459.0
860,ECK120009792,rpsA-ihfB,1.0,961717.0,Sigma70,961707.0,961712.0,961684.0,961689.0,961717.0,964173.0
861,ECK120009793,rpsA-ihfB,1.0,961859.0,Sigma70,961850.0,961855.0,961826.0,961832.0,961859.0,964173.0
862,ECK120009794,hlyE,-1.0,1230466.0,,1230472.0,1230478.0,1230496.0,1230501.0,1229483.0,1230466.0
863,ECK120009795,rnb,-1.0,1349129.0,Sigma70,1349135.0,1349140.0,1349159.0,1349164.0,1346942.0,1349129.0
864,ECK120009796,rnb,-1.0,1348944.0,Sigma70,1348949.0,1348954.0,1348972.0,1348977.0,1346942.0,1348944.0
865,ECK120009797,gadAX,-1.0,3667607.0,Sigma70,3667615.0,3667620.0,3667638.0,3667643.0,3664915.0,3667607.0
866,ECK120009798,glnK-amtB,1.0,472556.0,Sigma54,472542.0,472546.0,472530.0,472535.0,472556.0,474301.0
867,ECK120009799,yiaKLMNO-lyx-sgbHUE,1.0,3742674.0,Sigma70,3742660.0,3742665.0,3742637.0,3742642.0,3742674.0,3750781.0
868,ECK120009800,dnaAN-recF,-1.0,3883882.0,Sigma70,3883886.0,3883891.0,3883908.0,3883913.0,3880148.0,3883882.0
869,ECK120009801,yceD-rpmF,1.0,1146649.0,,1146637.0,1146642.0,1146614.0,1146619.0,1146649.0,1147540.0
870,ECK120009802,yceD-rpmF,1.0,1146791.0,,1146779.0,1146784.0,1146756.0,1146761.0,1146791.0,1147540.0
871,ECK120009803,rtcBA,-1.0,3558107.0,Sigma54,3558117.0,3558121.0,3558128.0,3558133.0,3555833.0,3558107.0
872,ECK120009804,dcuA,-1.0,4366843.0,Sigma70,4366853.0,4366858.0,4366875.0,4366880.0,4365472.0,4366843.0
873,ECK120009805,aroP,-1.0,121650.0,Sigma70,121654.0,121659.0,121678.0,121683.0,120144.0,121650.0
874,ECK120009806,nac,-1.0,2061978.0,Sigma54,2061988.0,2061992.0,2061999.0,2062004.0,2061016.0,2061978.0
875,ECK120009807,phoPQ,-1.0,1190508.0,,,,,,1188316.0,1190508.0
876,ECK120009808,xylAB,-1.0,3730807.0,,,,,,3727917.0,3730807.0
877,ECK120009809,xylR,1.0,3734906.0,,,,,,3734906.0,3736157.0
878,ECK120009810,rpmH-rnpA,1.0,3884237.0,,,,,,3884237.0,3884852.0
879,ECK120009811,torYZ,-1.0,,,,,,,1954578.0,1958132.0
880,ECK120009812,hyfABCDEFGHIJR-focB,1.0,2601171.0,Sigma54,2601156.0,2601160.0,2601144.0,2601149.0,2601171.0,2614782.0
881,ECK120009813,paaXY,1.0,1463509.0,Sigma70,1463498.0,1463503.0,1463472.0,1463477.0,1463509.0,1465061.0
882,ECK120009814,proVWX,1.0,2804563.0,Sigma70,2804551.0,2804556.0,2804524.0,2804529.0,2804563.0,2808124.0
883,ECK120009815,proVWX,1.0,2804755.0,Sigma70,2804742.0,2804747.0,2804720.0,2804725.0,2804755.0,2808124.0
884,ECK120009816,proVWX,1.0,2804599.0,Sigma70,2804588.0,2804593.0,2804566.0,2804571.0,2804599.0,2808124.0
885,ECK120009817,grxA,-1.0,890776.0,,,,,,890496.0,890776.0
886,ECK120009818,mutS,1.0,2857019.0,Sigma38,2857007.0,2857017.0,2856988.0,2856993.0,2857019.0,2859654.0
887,ECK120009819,rpmH-rnpA,1.0,3884065.0,,,,,,3884065.0,3884852.0
888,ECK120009820,cedA,-1.0,1813742.0,Sigma70,1813749.0,1813754.0,1813775.0,1813780.0,1813421.0,1813742.0
889,ECK120009821,zraP,-1.0,4201712.0,Sigma54,4201723.0,4201727.0,4201734.0,4201739.0,4201263.0,4201712.0
890,ECK120009822,zraSR,1.0,4201905.0,Sigma54,4201891.0,4201895.0,4201879.0,4201884.0,4201905.0,4204645.0
891,ECK120009823,xapR,-1.0,2522505.0,Sigma70,2522512.0,2522517.0,2522533.0,2522538.0,2521334.0,2522505.0
892,ECK120009824,xapR,-1.0,2522563.0,Sigma70,2522571.0,2522576.0,2522598.0,2522603.0,2521334.0,2522563.0
893,ECK120009825,torR,-1.0,1057984.0,Sigma70,1057991.0,1057996.0,1058014.0,1058019.0,1057262.0,1057984.0
894,ECK120009826,acnA,1.0,1335781.0,Sigma70,1335775.0,1335780.0,1335752.0,1335757.0,1335781.0,1338506.0
895,ECK120009827,acnA,1.0,1335424.0,Sigma70,1335412.0,1335417.0,1335389.0,1335394.0,1335424.0,1338506.0
896,ECK120009828,acnB,1.0,131519.0,Sigma70,131507.0,131512.0,131484.0,131489.0,131519.0,134272.0
897,ECK120009829,yjeFE-amiB-mutL-miaA-hfq-hflXKC,1.0,4393937.0,Sigma70,4393925.0,4393930.0,4393899.0,4393904.0,4393937.0,4404304.0
898,ECK120009830,yjeFE-amiB-mutL-miaA-hfq-hflXKC,1.0,4394035.0,Sigma70,4394025.0,4394030.0,4394001.0,4394006.0,4394035.0,4404304.0
899,ECK120009831,yeiL,1.0,2255290.0,Sigma38,2255278.0,2255288.0,2255262.0,2255267.0,2255290.0,2256014.0
900,ECK120009832,phoH,1.0,1084865.0,Sigma70,1084858.0,1084863.0,1084836.0,1084841.0,1084865.0,1086095.0
901,ECK120009833,phoH,1.0,1084938.0,,,,,,1084938.0,1086095.0
902,ECK120009834,yajC-secDF,1.0,427205.0,,427192.0,427197.0,427169.0,427174.0,427205.0,430476.0
903,ECK120009835,tgt-yajC,1.0,426055.0,,,,,,426055.0,427786.0
904,ECK120009836,aroKB-damX-dam-rpe-gph-trpS,-1.0,3519380.0,Sigma70,3519390.0,3519395.0,3519411.0,3519416.0,3512634.0,3519380.0
905,ECK120009837,aroKB-damX-dam-rpe-gph-trpS,-1.0,3519167.0,Sigma70,3519172.0,3519177.0,3519198.0,3519203.0,3512634.0,3519167.0
906,ECK120009838,damX-dam-rpe-gph-trpS,-1.0,3517600.0,Sigma70,3517606.0,3517611.0,3517629.0,3517634.0,3512634.0,3517600.0
907,ECK120009839,dam-rpe-gph-trpS,-1.0,3516252.0,Sigma70,3516260.0,3516265.0,3516284.0,3516289.0,3512634.0,3516252.0
908,ECK120009840,dam-rpe-gph-trpS,-1.0,3515982.0,Sigma70,3515990.0,3515995.0,3516015.0,3516020.0,3512634.0,3515982.0
909,ECK120009841,rpe-gph-trpS,-1.0,3515153.0,,3515159.0,3515164.0,3515181.0,3515186.0,3512634.0,3515153.0
910,ECK120010877,menA-rraA,-1.0,4120406.0,Sigma70,4120415.0,4120420.0,4120439.0,4120444.0,4118845.0,4120406.0
911,ECK120010878,pyrH,1.0,191812.0,Sigma70,191800.0,191805.0,191774.0,191779.0,191812.0,192580.0
912,ECK120010881,uspB,-1.0,3639848.0,Sigma38,3639853.0,3639863.0,3639878.0,3639883.0,3639385.0,3639848.0
913,ECK120010882,efp,1.0,4375567.0,Sigma70,4375553.0,4375558.0,4375531.0,4375536.0,4375567.0,4376265.0
914,ECK120010883,argP,1.0,3059730.0,,,,,,3059730.0,3060680.0
915,ECK120010884,yihG,-1.0,4046652.0,Sigma38,4046660.0,4046670.0,4046685.0,4046690.0,4045670.0,4046652.0
916,ECK120010885,ydeA,1.0,1616955.0,,,,,,1616955.0,1618218.0
917,ECK120010886,fliC,-1.0,2003676.0,Sigma28,2003683.0,2003690.0,2003705.0,2003709.0,2001912.0,2003676.0
918,ECK120010887,tsr,1.0,4591633.0,Sigma28,4591619.0,4591626.0,4591600.0,4591604.0,4591633.0,4593312.0
919,ECK120010889,flgMN,-1.0,1130165.0,Sigma28,1130172.0,1130179.0,1130194.0,1130198.0,1129414.0,1130165.0
920,ECK120010890,flgK,1.0,1138351.0,Sigma28,1138337.0,1138344.0,1138318.0,1138322.0,1138351.0,1141063.0
921,ECK120010891,aer,-1.0,3219120.0,Sigma28,3219126.0,3219133.0,3219148.0,3219152.0,3217556.0,3219120.0
922,ECK120010892,tar-tap-cheRBYZ,-1.0,1972716.0,Sigma28,1972723.0,1972730.0,1972745.0,1972749.0,1966393.0,1972716.0
923,ECK120010893,ycgR,-1.0,1244556.0,Sigma28,1244563.0,1244570.0,1244585.0,1244589.0,1243793.0,1244556.0
924,ECK120010894,yhjH,-1.0,3679229.0,Sigma28,3679236.0,3679243.0,3679258.0,3679262.0,3678420.0,3679229.0
925,ECK120010895,dcuC,-1.0,656083.0,,,,,,654583.0,656083.0
926,ECK120010896,metK,1.0,3086577.0,Sigma70,3086570.0,3086575.0,3086549.0,3086554.0,3086577.0,3087860.0
927,ECK120010897,pspF,-1.0,1367945.0,Sigma70,1367951.0,1367956.0,1367974.0,1367979.0,1366818.0,1367945.0
928,ECK120010898,pspF,-1.0,1367929.0,Sigma70,1367933.0,1367938.0,1367955.0,1367960.0,1366818.0,1367929.0
929,ECK120010899,pspF,-1.0,1368040.0,Sigma70,1368044.0,1368049.0,1368069.0,1368074.0,1366818.0,1368040.0
930,ECK120010900,inaA,-1.0,2349499.0,Sigma70,2349507.0,2349512.0,2349532.0,2349537.0,2348822.0,2349499.0
931,ECK120010902,dcuD,1.0,3374766.0,Sigma70,3374754.0,3374759.0,3374732.0,3374737.0,3374766.0,3376236.0
932,ECK120010903,psiE,1.0,4240300.0,Sigma70,4240288.0,4240293.0,4240263.0,4240268.0,4240300.0,4240735.0
933,ECK120010904,hpt,1.0,141360.0,Sigma70,141348.0,141353.0,141323.0,141328.0,141360.0,141967.0
934,ECK120010905,mfd,-1.0,1174028.0,Sigma70,1174036.0,1174041.0,1174058.0,1174063.0,1170518.0,1174028.0
935,ECK120010906,mfd,-1.0,1173992.0,Sigma70,1173998.0,1174003.0,1174022.0,1174027.0,1170518.0,1173992.0
936,ECK120010907,mhpR-lacI,-1.0,368528.0,Sigma70,368530.0,368535.0,368551.0,368556.0,366428.0,368528.0
937,ECK120010908,mgtA,1.0,4467280.0,Sigma70,4467272.0,4467277.0,4467251.0,4467256.0,4467280.0,4470321.0
938,ECK120010909,fiu,-1.0,841648.0,Sigma70,841653.0,841658.0,841677.0,841682.0,839249.0,841648.0
939,ECK120010910,narU,-1.0,1544124.0,Sigma70,1544134.0,1544139.0,1544160.0,1544165.0,1542672.0,1544124.0
940,ECK120010911,narU,-1.0,1544163.0,Sigma38,1544170.0,1544180.0,1544192.0,1544197.0,1542672.0,1544163.0
941,ECK120010912,emrKY,-1.0,2483448.0,,,,,,2480638.0,2483448.0
942,ECK120010913,trxC,1.0,2718675.0,Sigma70,2718664.0,2718669.0,2718642.0,2718647.0,2718675.0,2719154.0
943,ECK120010914,glsA-ybaT,1.0,511573.0,Sigma38,,,,,511573.0,513868.0
944,ECK120010915,cueO,1.0,137045.0,,,,,,137045.0,138633.0
945,ECK120010917,xdhABC,1.0,3000257.0,,,,,,3000257.0,3003968.0
946,ECK120010918,fldB,1.0,3039822.0,Sigma70,3039811.0,3039816.0,3039785.0,3039790.0,3039822.0,3040376.0
947,ECK120010919,infC-rpmI-rplT,-1.0,1800818.0,Sigma70,1800826.0,1800831.0,1800849.0,1800854.0,1799363.0,1800818.0
948,ECK120010920,patA,1.0,3219458.0,Sigma38,,,,,3219458.0,3220873.0
949,ECK120010921,gpmA,-1.0,787632.0,Sigma70,787636.0,787643.0,787658.0,787666.0,786843.0,787632.0
950,ECK120010922,ryhB,-1.0,3581016.0,Sigma70,3581023.0,3581028.0,3581048.0,3581053.0,3580922.0,3581016.0
951,ECK120010923,ygaC,-1.0,2800590.0,,,,,,2799650.0,2800590.0
952,ECK120010924,lpxP,1.0,2495578.0,Sigma24,2495569.0,2495573.0,2495548.0,2495553.0,2495578.0,2496565.0
953,ECK120010925,ybaB-recR,1.0,493709.0,Sigma24,493698.0,493702.0,493676.0,493681.0,493709.0,495010.0
954,ECK120010926,bamE,1.0,2753486.0,Sigma24,2753477.0,2753481.0,2753455.0,2753460.0,2753486.0,2753946.0
955,ECK120010927,psd-mscM,-1.0,4390638.0,Sigma24,4390643.0,4390647.0,4390664.0,4390669.0,4386047.0,4390638.0
956,ECK120010928,sbmA-yaiW,1.0,396553.0,Sigma24,396543.0,396547.0,396521.0,396526.0,396553.0,398966.0
957,ECK120010929,sdsR-pphA,-1.0,1923385.0,Sigma32,1923394.0,1923399.0,1923412.0,1923417.0,1922313.0,1923385.0
